秋,82944211,I4000011,100011,,,,,82,9442,経営学研究科,経営学専攻（修士課程）,,指導教員名１１,研究テーマ１１,Ⅳ期留学生(語学資格あり・学而事人奨学生）,Ⅳ期,学而事人奨学生,Ⅳ期留学生(語学資格あり)選抜（学而事人奨学生）,,テスト１１　ヨンキ,てすと１１　四期,TEST11 YONKI,,,,男,20000111,国名１１,母語１１,在留資格１１,abc.def@hoge.com.11,100-0011,東京都なにがし１－２－３　テスト荘１１,0312340011,09055550011,,,,01250F,北海道,おといねっぷ１１,普通科,,高校課程,201809,日本語学校名１１,201808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710106110011,720106110011,日本語能力試験（JLPT）=N1;実用日本語検定（J.TEST）=1234;日本留学試験（EJU）=1234;日本の大学の卒業者=1,,,,,,,,,,,,,,,,,,,JEP-TEST-11,2018年 5月28日（月）,
秋,83944312,I4000012,100012,,,,,83,9443,言語教育研究科,日本語教育専攻（修士課程）,,指導教員名１２,研究テーマ１２,Ⅳ期留学生(語学資格あり・私費留学生奨学生）,Ⅳ期,私費留学生奨学生,Ⅳ期留学生(語学資格あり)選抜（私費留学生奨学生）,,テスト１２　ヨンキ,てすと１２　四期,TEST12 YONKI,,,,男,20000112,国名１２,母語１２,在留資格１２,abc.def@hoge.com.12,100-0012,東京都なにがし１－２－３　テスト荘１２,0312340012,09055550012,,,,01250F,北海道,おといねっぷ１２,普通科,,高校課程,201809,日本語学校名１２,201808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710106110012,720106110012,日本語能力試験（JLPT）=N1;実用日本語検定（J.TEST）=1234;日本留学試験（EJU）=1234;日本の大学の卒業者=1,,,,,,,,,,,,,,,,,,,JEP-TEST-12,2018年 5月28日（月）,
秋,84946113,I4000013,100013,,,,,84,9461,言語教育研究科,英語教育専攻（修士課程）,,指導教員名１３,研究テーマ１３,Ⅳ期学内特別,Ⅳ期,奨学金なし,Ⅳ期学内特別選抜,,テスト１３　ヨンキ,てすと１３　四期,TEST13 YONKI,,,,男,20000113,国名１３,母語１３,在留資格１３,abc.def@hoge.com.13,100-0013,東京都なにがし１－２－３　テスト荘１３,0312340013,09055550013,,,,01250F,北海道,おといねっぷ１３,普通科,,高校課程,201809,日本語学校名１３,201808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710106110013,720106110013,日本語能力試験（JLPT）=N1;実用日本語検定（J.TEST）=1234;日本留学試験（EJU）=1234;日本の大学の卒業者=1,,,,,,,,,,,,,,,,,,,JEP-TEST-13,2018年 5月28日（月）,
秋,85946214,I4000014,100014,,,,,85,9462,心理学研究科,臨床心理学専攻（修士課程）,,指導教員名１４,研究テーマ１４,Ⅳ期学内特別（学而事人奨学生）,Ⅳ期,学而事人奨学生,Ⅳ期学内特別選抜（学而事人奨学生）,,テスト１４　ヨンキ,てすと１４　四期,TEST14 YONKI,,,,男,20000114,国名１４,母語１４,在留資格１４,abc.def@hoge.com.14,100-0014,東京都なにがし１－２－３　テスト荘１４,0312340014,09055550014,,,,01250F,北海道,おといねっぷ１４,普通科,,高校課程,201809,日本語学校名１４,201808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710106110014,720106110014,日本語能力試験（JLPT）=N1;実用日本語検定（J.TEST）=1234;日本留学試験（EJU）=1234;日本の大学の卒業者=1,,,,,,,,,,,,,,,,,,,JEP-TEST-14,2018年 5月28日（月）,
秋,86946315,I4000015,100015,,,,,86,9463,心理学研究科,健康心理学専攻（修士課程）,,指導教員名１５,研究テーマ１５,Ⅳ期学内特別（私費留学生奨学生）,Ⅳ期,私費留学生奨学生,Ⅳ期学内特別選抜（私費留学生奨学生）,,テスト１５　ヨンキ,てすと１５　四期,TEST15 YONKI,,,,男,20000115,国名１５,母語１５,在留資格１５,abc.def@hoge.com.15,100-0015,東京都なにがし１－２－３　テスト荘１５,0312340015,09055550015,,,,01250F,北海道,おといねっぷ１５,普通科,,高校課程,201809,日本語学校名１５,201808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710106110015,720106110015,日本語能力試験（JLPT）=N1;実用日本語検定（J.TEST）=1234;日本留学試験（EJU）=1234;日本の大学の卒業者=1,,,,,,,,,,,,,,,,,,,JEP-TEST-15,2018年 5月28日（月）,
秋,89941116,I4000016,100016,,,,,89,9411,老年学研究科,老年学専攻（博士前期課程）,,指導教員名１６,研究テーマ１６,Ⅳ期一般,Ⅳ期,奨学金なし,Ⅳ期一般選抜,,テスト１６　ヨンキ,てすと１６　四期,TEST16 YONKI,,,,男,20000116,国名１６,母語１６,在留資格１６,abc.def@hoge.com.16,100-0016,東京都なにがし１－２－３　テスト荘１６,0312340016,09055550016,,,,01250F,北海道,おといねっぷ１６,普通科,,高校課程,201809,日本語学校名１６,201808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710106110016,720106110016,日本語能力試験（JLPT）=N1;実用日本語検定（J.TEST）=1234;日本留学試験（EJU）=1234;日本の大学の卒業者=1,,,,,,,,,,,,,,,,,,,JEP-TEST-16,2018年 5月28日（月）,
秋,80941217,I4000017,100017,,,,,80,9412,国際学研究科,国際学専攻（博士前期課程）,,指導教員名１７,研究テーマ１７,Ⅳ期一般（学而事人奨学生）,Ⅳ期,学而事人奨学生,Ⅳ期一般選抜（学而事人奨学生）,,テスト１７　ヨンキ,てすと１７　四期,TEST17 YONKI,,,,男,20000117,国名１７,母語１７,在留資格１７,abc.def@hoge.com.17,100-0017,東京都なにがし１－２－３　テスト荘１７,0312340017,09055550017,,,,01250F,北海道,おといねっぷ１７,普通科,,高校課程,201809,日本語学校名１７,201808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710106110017,720106110017,日本語能力試験（JLPT）=N1;実用日本語検定（J.TEST）=1234;日本留学試験（EJU）=1234;日本の大学の卒業者=1,,,,,,,,,,,,,,,,,,,JEP-TEST-17,2018年 5月28日（月）,
秋,81941318,I4000018,100018,,,,,81,9413,国際学研究科,国際協力専攻（修士課程）,,指導教員名１８,研究テーマ１８,Ⅳ期一般（私費留学生奨学生）,Ⅳ期,私費留学生奨学生,Ⅳ期一般選抜（私費留学生奨学生）,,テスト１８　ヨンキ,てすと１８　四期,TEST18 YONKI,,,,男,20000118,国名１８,母語１８,在留資格１８,abc.def@hoge.com.18,100-0018,東京都なにがし１－２－３　テスト荘１８,0312340018,09055550018,,,,01250F,北海道,おといねっぷ１８,普通科,,高校課程,201809,日本語学校名１８,201808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710106110018,720106110018,日本語能力試験（JLPT）=N1;実用日本語検定（J.TEST）=1234;日本留学試験（EJU）=1234;日本の大学の卒業者=1,,,,,,,,,,,,,,,,,,,JEP-TEST-18,2018年 5月28日（月）,
秋,82942119,I4000019,100019,,,,,82,9421,経営学研究科,経営学専攻（修士課程）,,指導教員名１９,研究テーマ１９,Ⅳ期社会人,Ⅳ期,奨学金なし,Ⅳ期社会人選抜,,テスト１９　ヨンキ,てすと１９　四期,TEST19 YONKI,,,,男,20000119,国名１９,母語１９,在留資格１９,abc.def@hoge.com.19,100-0019,東京都なにがし１－２－３　テスト荘１９,0312340019,09055550019,,,,01250F,北海道,おといねっぷ１９,普通科,,高校課程,201809,日本語学校名１９,201808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710106110019,720106110019,日本語能力試験（JLPT）=N1;実用日本語検定（J.TEST）=1234;日本留学試験（EJU）=1234;日本の大学の卒業者=1,,,,,,,,,,,,,,,,,,,JEP-TEST-19,2018年 5月28日（月）,
秋,83942220,I4000020,100020,,,,,83,9422,言語教育研究科,日本語教育専攻（修士課程）,,指導教員名２０,研究テーマ２０,Ⅳ期社会人（学而事人奨学生）,Ⅳ期,学而事人奨学生,Ⅳ期社会人選抜（学而事人奨学生）,,テスト２０　ヨンキ,てすと２０　四期,TEST20 YONKI,,,,男,20000120,国名２０,母語２０,在留資格２０,abc.def@hoge.com.20,100-0020,東京都なにがし１－２－３　テスト荘２０,0312340020,09055550020,,,,01250F,北海道,おといねっぷ２０,普通科,,高校課程,201809,日本語学校名２０,201808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710106110020,720106110020,日本語能力試験（JLPT）=N1;実用日本語検定（J.TEST）=1234;日本留学試験（EJU）=1234;日本の大学の卒業者=1,,,,,,,,,,,,,,,,,,,JEP-TEST-20,2018年 5月28日（月）,
秋,84942321,I4000021,100021,,,,,84,9423,言語教育研究科,英語教育専攻（修士課程）,,指導教員名２１,研究テーマ２１,Ⅳ期社会人（私費留学生奨学生）,Ⅳ期,私費留学生奨学生,Ⅳ期社会人選抜（私費留学生奨学生）,,テスト２１　ヨンキ,てすと２１　四期,TEST21 YONKI,,,,男,20000121,国名２１,母語２１,在留資格２１,abc.def@hoge.com.21,100-0021,東京都なにがし１－２－３　テスト荘２１,0312340021,09055550021,,,,01250F,北海道,おといねっぷ２１,普通科,,高校課程,201809,日本語学校名２１,201808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710106110021,720106110021,日本語能力試験（JLPT）=N1;実用日本語検定（J.TEST）=1234;日本留学試験（EJU）=1234;日本の大学の卒業者=1,,,,,,,,,,,,,,,,,,,JEP-TEST-21,2018年 5月28日（月）,
秋,85943122,I4000022,100022,,,,,85,9431,心理学研究科,臨床心理学専攻（修士課程）,,指導教員名２２,研究テーマ２２,Ⅳ期留学生(語学資格なし),Ⅳ期,奨学金なし,Ⅳ期留学生(語学資格なし)選抜,,テスト２２　ヨンキ,てすと２２　四期,TEST22 YONKI,,,,男,20000122,国名２２,母語２２,在留資格２２,abc.def@hoge.com.22,100-0022,東京都なにがし１－２－３　テスト荘２２,0312340022,09055550022,,,,01250F,北海道,おといねっぷ２２,普通科,,高校課程,201809,日本語学校名２２,201808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710106110022,720106110022,日本語能力試験（JLPT）=N1;実用日本語検定（J.TEST）=1234;日本留学試験（EJU）=1234;日本の大学の卒業者=1,,,,,,,,,,,,,,,,,,,JEP-TEST-22,2018年 5月28日（月）,
秋,86943223,I4000023,100023,,,,,86,9432,心理学研究科,健康心理学専攻（修士課程）,,指導教員名２３,研究テーマ２３,Ⅳ期留学生(語学資格なし・学而事人奨学生）,Ⅳ期,学而事人奨学生,Ⅳ期留学生(語学資格なし)選抜（学而事人奨学生）,,テスト２３　ヨンキ,てすと２３　四期,TEST23 YONKI,,,,男,20000123,国名２３,母語２３,在留資格２３,abc.def@hoge.com.23,100-0023,東京都なにがし１－２－３　テスト荘２３,0312340023,09055550023,,,,01250F,北海道,おといねっぷ２３,普通科,,高校課程,201809,日本語学校名２３,201808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710106110023,720106110023,日本語能力試験（JLPT）=N1;実用日本語検定（J.TEST）=1234;日本留学試験（EJU）=1234;日本の大学の卒業者=1,,,,,,,,,,,,,,,,,,,JEP-TEST-23,2018年 5月28日（月）,
秋,89943324,I4000024,100024,,,,,89,9433,老年学研究科,老年学専攻（博士前期課程）,,指導教員名２４,研究テーマ２４,Ⅳ期留学生(語学資格なし・私費留学生奨学生）,Ⅳ期,私費留学生奨学生,Ⅳ期留学生(語学資格なし)選抜（私費留学生奨学生）,,テスト２４　ヨンキ,てすと２４　四期,TEST24 YONKI,,,,男,20000124,国名２４,母語２４,在留資格２４,abc.def@hoge.com.24,100-0024,東京都なにがし１－２－３　テスト荘２４,0312340024,09055550024,,,,01250F,北海道,おといねっぷ２４,普通科,,高校課程,201809,日本語学校名２４,201808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710106110024,720106110024,日本語能力試験（JLPT）=N1;実用日本語検定（J.TEST）=1234;日本留学試験（EJU）=1234;日本の大学の卒業者=1,,,,,,,,,,,,,,,,,,,JEP-TEST-24,2018年 5月28日（月）,
秋,80944125,I4000025,100025,,,,,80,9441,国際学研究科,国際学専攻（博士前期課程）,,指導教員名２５,研究テーマ２５,Ⅳ期留学生(語学資格あり),Ⅳ期,奨学金なし,Ⅳ期留学生(語学資格あり)選抜,,テスト２５　ヨンキ,てすと２５　四期,TEST25 YONKI,,,,男,20000125,国名２５,母語２５,在留資格２５,abc.def@hoge.com.25,100-0025,東京都なにがし１－２－３　テスト荘２５,0312340025,09055550025,,,,01250F,北海道,おといねっぷ２５,普通科,,高校課程,201809,日本語学校名２５,201808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710106110025,720106110025,日本語能力試験（JLPT）=N1;実用日本語検定（J.TEST）=1234;日本留学試験（EJU）=1234;日本の大学の卒業者=1,,,,,,,,,,,,,,,,,,,JEP-TEST-25,2018年 5月28日（月）,
秋,81944226,I4000026,100026,,,,,81,9442,国際学研究科,国際協力専攻（修士課程）,,指導教員名２６,研究テーマ２６,Ⅳ期留学生(語学資格あり・学而事人奨学生）,Ⅳ期,学而事人奨学生,Ⅳ期留学生(語学資格あり)選抜（学而事人奨学生）,,テスト２６　ヨンキ,てすと２６　四期,TEST26 YONKI,,,,男,20000126,国名２６,母語２６,在留資格２６,abc.def@hoge.com.26,100-0026,東京都なにがし１－２－３　テスト荘２６,0312340026,09055550026,,,,01250F,北海道,おといねっぷ２６,普通科,,高校課程,201809,日本語学校名２６,201808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710106110026,720106110026,日本語能力試験（JLPT）=N1;実用日本語検定（J.TEST）=1234;日本留学試験（EJU）=1234;日本の大学の卒業者=1,,,,,,,,,,,,,,,,,,,JEP-TEST-26,2018年 5月28日（月）,
秋,82944327,I4000027,100027,,,,,82,9443,経営学研究科,経営学専攻（修士課程）,,指導教員名２７,研究テーマ２７,Ⅳ期留学生(語学資格あり・私費留学生奨学生）,Ⅳ期,私費留学生奨学生,Ⅳ期留学生(語学資格あり)選抜（私費留学生奨学生）,,テスト２７　ヨンキ,てすと２７　四期,TEST27 YONKI,,,,男,20000127,国名２７,母語２７,在留資格２７,abc.def@hoge.com.27,100-0027,東京都なにがし１－２－３　テスト荘２７,0312340027,09055550027,,,,01250F,北海道,おといねっぷ２７,普通科,,高校課程,201809,日本語学校名２７,201808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710106110027,720106110027,日本語能力試験（JLPT）=N1;実用日本語検定（J.TEST）=1234;日本留学試験（EJU）=1234;日本の大学の卒業者=1,,,,,,,,,,,,,,,,,,,JEP-TEST-27,2018年 5月28日（月）,
秋,83946128,I4000028,100028,,,,,83,9461,言語教育研究科,日本語教育専攻（修士課程）,,指導教員名２８,研究テーマ２８,Ⅳ期学内特別,Ⅳ期,奨学金なし,Ⅳ期学内特別選抜,,テスト２８　ヨンキ,てすと２８　四期,TEST28 YONKI,,,,男,20000128,国名２８,母語２８,在留資格２８,abc.def@hoge.com.28,100-0028,東京都なにがし１－２－３　テスト荘２８,0312340028,09055550028,,,,01250F,北海道,おといねっぷ２８,普通科,,高校課程,201809,日本語学校名２８,201808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710106110028,720106110028,日本語能力試験（JLPT）=N1;実用日本語検定（J.TEST）=1234;日本留学試験（EJU）=1234;日本の大学の卒業者=1,,,,,,,,,,,,,,,,,,,JEP-TEST-28,2018年 5月28日（月）,
秋,84946229,I4000029,100029,,,,,84,9462,言語教育研究科,英語教育専攻（修士課程）,,指導教員名２９,研究テーマ２９,Ⅳ期学内特別（学而事人奨学生）,Ⅳ期,学而事人奨学生,Ⅳ期学内特別選抜（学而事人奨学生）,,テスト２９　ヨンキ,てすと２９　四期,TEST29 YONKI,,,,男,20000129,国名２９,母語２９,在留資格２９,abc.def@hoge.com.29,100-0029,東京都なにがし１－２－３　テスト荘２９,0312340029,09055550029,,,,01250F,北海道,おといねっぷ２９,普通科,,高校課程,201809,日本語学校名２９,201808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710106110029,720106110029,日本語能力試験（JLPT）=N1;実用日本語検定（J.TEST）=1234;日本留学試験（EJU）=1234;日本の大学の卒業者=1,,,,,,,,,,,,,,,,,,,JEP-TEST-29,2018年 5月28日（月）,
秋,85946330,I4000030,100030,,,,,85,9463,心理学研究科,臨床心理学専攻（修士課程）,,指導教員名３０,研究テーマ３０,Ⅳ期学内特別（私費留学生奨学生）,Ⅳ期,私費留学生奨学生,Ⅳ期学内特別選抜（私費留学生奨学生）,,テスト３０　ヨンキ,てすと３０　四期,TEST30 YONKI,,,,男,20000130,国名３０,母語３０,在留資格３０,abc.def@hoge.com.30,100-0030,東京都なにがし１－２－３　テスト荘３０,0312340030,09055550030,,,,01250F,北海道,おといねっぷ３０,普通科,,高校課程,201809,日本語学校名３０,201808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710106110030,720106110030,日本語能力試験（JLPT）=N1;実用日本語検定（J.TEST）=1234;日本留学試験（EJU）=1234;日本の大学の卒業者=1,,,,,,,,,,,,,,,,,,,JEP-TEST-30,2018年 5月28日（月）,
秋,86941131,I4000031,100031,,,,,86,9411,心理学研究科,健康心理学専攻（修士課程）,,指導教員名３１,研究テーマ３１,Ⅳ期一般,Ⅳ期,奨学金なし,Ⅳ期一般選抜,,テスト３１　ヨンキ,てすと３１　四期,TEST31 YONKI,,,,男,20000131,国名３１,母語３１,在留資格３１,abc.def@hoge.com.31,100-0031,東京都なにがし１－２－３　テスト荘３１,0312340031,09055550031,,,,01250F,北海道,おといねっぷ３１,普通科,,高校課程,201809,日本語学校名３１,201808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710106110031,720106110031,日本語能力試験（JLPT）=N1;実用日本語検定（J.TEST）=1234;日本留学試験（EJU）=1234;日本の大学の卒業者=1,,,,,,,,,,,,,,,,,,,JEP-TEST-31,2018年 5月28日（月）,
秋,89941232,I4000032,100032,,,,,89,9412,老年学研究科,老年学専攻（博士前期課程）,,指導教員名３２,研究テーマ３２,Ⅳ期一般（学而事人奨学生）,Ⅳ期,学而事人奨学生,Ⅳ期一般選抜（学而事人奨学生）,,テスト３２　ヨンキ,てすと３２　四期,TEST32 YONKI,,,,男,20000132,国名３２,母語３２,在留資格３２,abc.def@hoge.com.32,100-0032,東京都なにがし１－２－３　テスト荘３２,0312340032,09055550032,,,,01250F,北海道,おといねっぷ３２,普通科,,高校課程,201809,日本語学校名３２,201808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710106110032,720106110032,日本語能力試験（JLPT）=N1;実用日本語検定（J.TEST）=1234;日本留学試験（EJU）=1234;日本の大学の卒業者=1,,,,,,,,,,,,,,,,,,,JEP-TEST-32,2018年 5月28日（月）,
